,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
299,0.851,0.482,1,-9.836,0,0.16,0.0334,0.00191,0.0859,0.5,142.007,audio_features,3wsmLKP2S3BG4xLoAeLVaI,spotify:track:3wsmLKP2S3BG4xLoAeLVaI,https://api.spotify.com/v1/tracks/3wsmLKP2S3BG4xLoAeLVaI,https://api.spotify.com/v1/audio-analysis/3wsmLKP2S3BG4xLoAeLVaI,156433,4
300,0.923,0.928,10,-1.624,0,0.0977,0.384,0.0148,0.321,0.562,113.017,audio_features,7HNX5ap83jCLeWODW6CU2m,spotify:track:7HNX5ap83jCLeWODW6CU2m,https://api.spotify.com/v1/tracks/7HNX5ap83jCLeWODW6CU2m,https://api.spotify.com/v1/audio-analysis/7HNX5ap83jCLeWODW6CU2m,167787,4
301,0.963,0.594,2,-5.337,0,0.269,0.0578,0.0,0.0938,0.93,129.946,audio_features,2Du0czDUGHDzOUQdgmGtnL,spotify:track:2Du0czDUGHDzOUQdgmGtnL,https://api.spotify.com/v1/tracks/2Du0czDUGHDzOUQdgmGtnL,https://api.spotify.com/v1/audio-analysis/2Du0czDUGHDzOUQdgmGtnL,157431,4
302,0.869,0.703,8,-4.595,1,0.0695,0.101,0.00465,0.155,0.768,127.992,audio_features,0McSaca6iqz8c8Npd3xcRt,spotify:track:0McSaca6iqz8c8Npd3xcRt,https://api.spotify.com/v1/tracks/0McSaca6iqz8c8Npd3xcRt,https://api.spotify.com/v1/audio-analysis/0McSaca6iqz8c8Npd3xcRt,146511,4
303,0.919,0.695,4,-7.415,0,0.153,0.0533,0.002,0.0682,0.764,119.979,audio_features,3iLJ7ow6gwX33qU9KPbFbS,spotify:track:3iLJ7ow6gwX33qU9KPbFbS,https://api.spotify.com/v1/tracks/3iLJ7ow6gwX33qU9KPbFbS,https://api.spotify.com/v1/audio-analysis/3iLJ7ow6gwX33qU9KPbFbS,192168,4
304,0.914,0.672,0,-6.064,1,0.151,0.0223,0.00555,0.181,0.395,109.921,audio_features,7ImY7rQI4nTJbfryeGpoj7,spotify:track:7ImY7rQI4nTJbfryeGpoj7,https://api.spotify.com/v1/tracks/7ImY7rQI4nTJbfryeGpoj7,https://api.spotify.com/v1/audio-analysis/7ImY7rQI4nTJbfryeGpoj7,207520,4
305,0.939,0.884,0,-1.127,1,0.146,0.0261,8.54e-05,0.109,0.96,115.07,audio_features,5Yc6RFntdrthCCVxufTMB4,spotify:track:5Yc6RFntdrthCCVxufTMB4,https://api.spotify.com/v1/tracks/5Yc6RFntdrthCCVxufTMB4,https://api.spotify.com/v1/audio-analysis/5Yc6RFntdrthCCVxufTMB4,179576,4
306,0.83,0.823,11,-4.052,1,0.0531,0.0321,2.54e-05,0.0706,0.845,122.983,audio_features,10VoBA1TnZ9z4h9Y079aH0,spotify:track:10VoBA1TnZ9z4h9Y079aH0,https://api.spotify.com/v1/tracks/10VoBA1TnZ9z4h9Y079aH0,https://api.spotify.com/v1/audio-analysis/10VoBA1TnZ9z4h9Y079aH0,191219,4
307,0.879,0.733,4,-6.085,0,0.0926,0.000454,0.123,0.119,0.613,111.998,audio_features,5ceBiIckwhWQKOSm48pZsk,spotify:track:5ceBiIckwhWQKOSm48pZsk,https://api.spotify.com/v1/tracks/5ceBiIckwhWQKOSm48pZsk,https://api.spotify.com/v1/audio-analysis/5ceBiIckwhWQKOSm48pZsk,203778,4
308,0.94,0.822,7,-2.828,1,0.193,0.244,5.34e-05,0.853,0.673,116.993,audio_features,2qeyFMCqIQfcg9Nu77jBTX,spotify:track:2qeyFMCqIQfcg9Nu77jBTX,https://api.spotify.com/v1/tracks/2qeyFMCqIQfcg9Nu77jBTX,https://api.spotify.com/v1/audio-analysis/2qeyFMCqIQfcg9Nu77jBTX,180144,4
309,0.894,0.842,11,-2.265,0,0.195,0.0963,7.92e-06,0.0869,0.896,118.034,audio_features,14vjDzzcssOoPYDHTDLSgQ,spotify:track:14vjDzzcssOoPYDHTDLSgQ,https://api.spotify.com/v1/tracks/14vjDzzcssOoPYDHTDLSgQ,https://api.spotify.com/v1/audio-analysis/14vjDzzcssOoPYDHTDLSgQ,198096,4
310,0.953,0.581,7,-4.383,1,0.243,0.017,8.94e-05,0.17,0.874,122.028,audio_features,3HJTnmKDiitSKMPmCEYHQT,spotify:track:3HJTnmKDiitSKMPmCEYHQT,https://api.spotify.com/v1/tracks/3HJTnmKDiitSKMPmCEYHQT,https://api.spotify.com/v1/audio-analysis/3HJTnmKDiitSKMPmCEYHQT,200667,4
311,0.887,0.82,11,-3.449,1,0.216,0.213,0.0,0.169,0.678,107.961,audio_features,3ZJ1F8QrGVN6uz9HTF4Mrg,spotify:track:3ZJ1F8QrGVN6uz9HTF4Mrg,https://api.spotify.com/v1/tracks/3ZJ1F8QrGVN6uz9HTF4Mrg,https://api.spotify.com/v1/audio-analysis/3ZJ1F8QrGVN6uz9HTF4Mrg,170000,4
312,0.956,0.761,10,-2.702,0,0.23,0.11,3.31e-05,0.133,0.602,120.043,audio_features,5PeheEgPSODBOxPDO4a6QD,spotify:track:5PeheEgPSODBOxPDO4a6QD,https://api.spotify.com/v1/tracks/5PeheEgPSODBOxPDO4a6QD,https://api.spotify.com/v1/audio-analysis/5PeheEgPSODBOxPDO4a6QD,178026,4
313,0.891,0.585,10,-3.572,0,0.345,0.0758,1.28e-05,0.654,0.13,118.032,audio_features,4iSS8RdAykVEpJY5pbjwQH,spotify:track:4iSS8RdAykVEpJY5pbjwQH,https://api.spotify.com/v1/tracks/4iSS8RdAykVEpJY5pbjwQH,https://api.spotify.com/v1/audio-analysis/4iSS8RdAykVEpJY5pbjwQH,194795,4
314,0.885,0.769,1,-3.04,1,0.0795,0.0482,0.000196,0.607,0.76,109.965,audio_features,7u7wa5ElLqFlunGtvUniJv,spotify:track:7u7wa5ElLqFlunGtvUniJv,https://api.spotify.com/v1/tracks/7u7wa5ElLqFlunGtvUniJv,https://api.spotify.com/v1/audio-analysis/7u7wa5ElLqFlunGtvUniJv,185212,4
315,0.917,0.823,1,-3.572,1,0.0764,0.185,0.000168,0.223,0.926,107.016,audio_features,6NFYM779eoWZ59OOMi1qLp,spotify:track:6NFYM779eoWZ59OOMi1qLp,https://api.spotify.com/v1/tracks/6NFYM779eoWZ59OOMi1qLp,https://api.spotify.com/v1/audio-analysis/6NFYM779eoWZ59OOMi1qLp,234953,4
316,0.916,0.804,7,-2.97,1,0.104,0.00562,0.0,0.0627,0.754,114.998,audio_features,3xs7dWQGp8HujcFjsK5vEU,spotify:track:3xs7dWQGp8HujcFjsK5vEU,https://api.spotify.com/v1/tracks/3xs7dWQGp8HujcFjsK5vEU,https://api.spotify.com/v1/audio-analysis/3xs7dWQGp8HujcFjsK5vEU,178467,4
317,0.694,0.863,1,-4.068,1,0.289,0.0158,0.000273,0.0695,0.938,122.059,audio_features,622NSQy3ZLW4MtimvW1NlN,spotify:track:622NSQy3ZLW4MtimvW1NlN,https://api.spotify.com/v1/tracks/622NSQy3ZLW4MtimvW1NlN,https://api.spotify.com/v1/audio-analysis/622NSQy3ZLW4MtimvW1NlN,198653,4
318,0.862,0.815,1,-3.979,1,0.227,0.0538,0.000792,0.108,0.57,115.91,audio_features,698fThuOjyr2R3UbtQZWbB,spotify:track:698fThuOjyr2R3UbtQZWbB,https://api.spotify.com/v1/tracks/698fThuOjyr2R3UbtQZWbB,https://api.spotify.com/v1/audio-analysis/698fThuOjyr2R3UbtQZWbB,165533,4
319,0.976,0.801,7,-3.559,1,0.145,0.282,0.0,0.66,0.927,110.786,audio_features,6OBOhtOzzUMHPf018Hoe3z,spotify:track:6OBOhtOzzUMHPf018Hoe3z,https://api.spotify.com/v1/tracks/6OBOhtOzzUMHPf018Hoe3z,https://api.spotify.com/v1/audio-analysis/6OBOhtOzzUMHPf018Hoe3z,166870,4
320,0.834,0.836,4,-3.966,0,0.0557,0.03,1.06e-05,0.0742,0.416,95.008,audio_features,6s56PS9FOe9yJB5ti3IULQ,spotify:track:6s56PS9FOe9yJB5ti3IULQ,https://api.spotify.com/v1/tracks/6s56PS9FOe9yJB5ti3IULQ,https://api.spotify.com/v1/audio-analysis/6s56PS9FOe9yJB5ti3IULQ,207164,4
321,0.849,0.839,10,-3.263,0,0.0633,0.0371,0.000161,0.138,0.76,100.015,audio_features,3P61fZmS6nZ2q48wlVmDfb,spotify:track:3P61fZmS6nZ2q48wlVmDfb,https://api.spotify.com/v1/tracks/3P61fZmS6nZ2q48wlVmDfb,https://api.spotify.com/v1/audio-analysis/3P61fZmS6nZ2q48wlVmDfb,198000,4
322,0.885,0.863,6,-2.704,1,0.093,0.232,2.35e-06,0.109,0.897,122.014,audio_features,7j5M97yPZaT0QK2pNMtkt8,spotify:track:7j5M97yPZaT0QK2pNMtkt8,https://api.spotify.com/v1/tracks/7j5M97yPZaT0QK2pNMtkt8,https://api.spotify.com/v1/audio-analysis/7j5M97yPZaT0QK2pNMtkt8,151498,4
323,0.88,0.634,7,-2.799,1,0.126,0.256,0.000719,0.13,0.608,101.992,audio_features,24Uz5JgGHiZou1f0NtJkHn,spotify:track:24Uz5JgGHiZou1f0NtJkHn,https://api.spotify.com/v1/tracks/24Uz5JgGHiZou1f0NtJkHn,https://api.spotify.com/v1/audio-analysis/24Uz5JgGHiZou1f0NtJkHn,188254,4
324,0.875,0.658,7,-9.176,1,0.117,0.121,0.000646,0.224,0.65,119.969,audio_features,2WZIvIyZUGLFykt013hHim,spotify:track:2WZIvIyZUGLFykt013hHim,https://api.spotify.com/v1/tracks/2WZIvIyZUGLFykt013hHim,https://api.spotify.com/v1/audio-analysis/2WZIvIyZUGLFykt013hHim,228049,4
325,0.77,0.62,1,-4.896,0,0.259,0.0789,0.0,0.0482,0.628,87.889,audio_features,24De67pxeQCQJuytNtlENI,spotify:track:24De67pxeQCQJuytNtlENI,https://api.spotify.com/v1/tracks/24De67pxeQCQJuytNtlENI,https://api.spotify.com/v1/audio-analysis/24De67pxeQCQJuytNtlENI,199098,4
326,0.827,0.709,9,-5.982,0,0.0904,0.218,0.00727,0.768,0.69,130.013,audio_features,6ZFx2C4riGUcU1sE68MRSP,spotify:track:6ZFx2C4riGUcU1sE68MRSP,https://api.spotify.com/v1/tracks/6ZFx2C4riGUcU1sE68MRSP,https://api.spotify.com/v1/audio-analysis/6ZFx2C4riGUcU1sE68MRSP,187155,4
327,0.929,0.466,9,-7.665,0,0.187,0.132,0.0,0.108,0.595,121.969,audio_features,7KuqjGohhHlpm7qwG51Vh6,spotify:track:7KuqjGohhHlpm7qwG51Vh6,https://api.spotify.com/v1/tracks/7KuqjGohhHlpm7qwG51Vh6,https://api.spotify.com/v1/audio-analysis/7KuqjGohhHlpm7qwG51Vh6,190835,4
328,0.712,0.756,8,-6.439,0,0.29,0.0113,5.38e-05,0.0652,0.594,173.942,audio_features,40lJHRF8s8TxAbL89y4TM5,spotify:track:40lJHRF8s8TxAbL89y4TM5,https://api.spotify.com/v1/tracks/40lJHRF8s8TxAbL89y4TM5,https://api.spotify.com/v1/audio-analysis/40lJHRF8s8TxAbL89y4TM5,204187,4
329,0.877,0.859,2,-3.409,1,0.103,0.496,0.0,0.143,0.882,104.721,audio_features,6Kpz90O7VP8nXlbFNFd4YB,spotify:track:6Kpz90O7VP8nXlbFNFd4YB,https://api.spotify.com/v1/tracks/6Kpz90O7VP8nXlbFNFd4YB,https://api.spotify.com/v1/audio-analysis/6Kpz90O7VP8nXlbFNFd4YB,193686,4
330,0.935,0.8,7,-0.94,1,0.248,0.0719,6.95e-06,0.0636,0.631,120.02,audio_features,1lrRORX91fHHThZ3g1bjVi,spotify:track:1lrRORX91fHHThZ3g1bjVi,https://api.spotify.com/v1/tracks/1lrRORX91fHHThZ3g1bjVi,https://api.spotify.com/v1/audio-analysis/1lrRORX91fHHThZ3g1bjVi,198000,4
331,0.697,0.952,5,-3.52,1,0.066,0.576,0.0,0.229,0.627,94.984,audio_features,7w6Zp6MmSnJVaHWBQk1rvd,spotify:track:7w6Zp6MmSnJVaHWBQk1rvd,https://api.spotify.com/v1/tracks/7w6Zp6MmSnJVaHWBQk1rvd,https://api.spotify.com/v1/audio-analysis/7w6Zp6MmSnJVaHWBQk1rvd,184360,4
332,0.703,0.875,0,-7.131,1,0.0461,0.204,2.6e-06,0.218,0.88,95.987,audio_features,0TeJWlIVYTszJPoxho8lxk,spotify:track:0TeJWlIVYTszJPoxho8lxk,https://api.spotify.com/v1/tracks/0TeJWlIVYTszJPoxho8lxk,https://api.spotify.com/v1/audio-analysis/0TeJWlIVYTszJPoxho8lxk,168789,4
333,0.47,0.833,8,-5.559,1,0.358,0.111,0.0,0.232,0.811,66.822,audio_features,5hFFPjCCd10X0AiMmCrz11,spotify:track:5hFFPjCCd10X0AiMmCrz11,https://api.spotify.com/v1/tracks/5hFFPjCCd10X0AiMmCrz11,https://api.spotify.com/v1/audio-analysis/5hFFPjCCd10X0AiMmCrz11,208001,3
334,0.873,0.732,11,-3.826,1,0.0608,0.00246,0.0,0.0941,0.298,90.029,audio_features,0IFIl0X7qh4Repxv64lDhM,spotify:track:0IFIl0X7qh4Repxv64lDhM,https://api.spotify.com/v1/tracks/0IFIl0X7qh4Repxv64lDhM,https://api.spotify.com/v1/audio-analysis/0IFIl0X7qh4Repxv64lDhM,163133,4
335,0.298,0.939,2,-4.32,1,0.0926,2.92e-06,0.0292,0.0626,0.375,132.468,audio_features,2VzJGlJiLQ9cNlCeRW0t0K,spotify:track:2VzJGlJiLQ9cNlCeRW0t0K,https://api.spotify.com/v1/tracks/2VzJGlJiLQ9cNlCeRW0t0K,https://api.spotify.com/v1/audio-analysis/2VzJGlJiLQ9cNlCeRW0t0K,105693,4
336,0.811,0.87,4,-4.063,0,0.117,0.127,0.0,0.126,0.623,115.055,audio_features,1KeeQAFqkBfeTnBWMLKYcT,spotify:track:1KeeQAFqkBfeTnBWMLKYcT,https://api.spotify.com/v1/tracks/1KeeQAFqkBfeTnBWMLKYcT,https://api.spotify.com/v1/audio-analysis/1KeeQAFqkBfeTnBWMLKYcT,300069,4
337,0.949,0.831,11,-6.545,0,0.137,0.000961,0.000106,0.876,0.731,105.059,audio_features,16Xke0EaJ38lUIdCm35jf7,spotify:track:16Xke0EaJ38lUIdCm35jf7,https://api.spotify.com/v1/tracks/16Xke0EaJ38lUIdCm35jf7,https://api.spotify.com/v1/audio-analysis/16Xke0EaJ38lUIdCm35jf7,212480,4
338,0.847,0.817,1,-6.195,1,0.212,0.0414,4.76e-06,0.0487,0.793,129.986,audio_features,2KjkMP8Yae3Mcz0xQMO02o,spotify:track:2KjkMP8Yae3Mcz0xQMO02o,https://api.spotify.com/v1/tracks/2KjkMP8Yae3Mcz0xQMO02o,https://api.spotify.com/v1/audio-analysis/2KjkMP8Yae3Mcz0xQMO02o,199960,4
339,0.818,0.892,6,-5.001,0,0.109,0.146,0.000165,0.107,0.459,112.037,audio_features,524FN8Xb023YHPseKpbmxR,spotify:track:524FN8Xb023YHPseKpbmxR,https://api.spotify.com/v1/tracks/524FN8Xb023YHPseKpbmxR,https://api.spotify.com/v1/audio-analysis/524FN8Xb023YHPseKpbmxR,225048,4
340,0.795,0.688,0,-6.799,1,0.109,0.0506,0.0,0.0735,0.6,115.031,audio_features,4bEbXXPY4ANpfZtpk03r8k,spotify:track:4bEbXXPY4ANpfZtpk03r8k,https://api.spotify.com/v1/tracks/4bEbXXPY4ANpfZtpk03r8k,https://api.spotify.com/v1/audio-analysis/4bEbXXPY4ANpfZtpk03r8k,394919,4
341,0.923,0.931,7,-3.361,1,0.176,0.0147,0.0,0.0562,0.672,112.053,audio_features,27L7GBQRX3s8hwyjU4xIuU,spotify:track:27L7GBQRX3s8hwyjU4xIuU,https://api.spotify.com/v1/tracks/27L7GBQRX3s8hwyjU4xIuU,https://api.spotify.com/v1/audio-analysis/27L7GBQRX3s8hwyjU4xIuU,172440,4
342,0.674,0.69,1,-7.965,1,0.418,0.0605,3.44e-05,0.0533,0.75,110.601,audio_features,5i7K6cACGKrHAM8x3xNj1O,spotify:track:5i7K6cACGKrHAM8x3xNj1O,https://api.spotify.com/v1/tracks/5i7K6cACGKrHAM8x3xNj1O,https://api.spotify.com/v1/audio-analysis/5i7K6cACGKrHAM8x3xNj1O,199457,1
343,0.916,0.609,9,-5.287,0,0.267,0.135,0.002,0.336,0.589,105.034,audio_features,7Hh4iyKFrQTE4i7u0Mb0q0,spotify:track:7Hh4iyKFrQTE4i7u0Mb0q0,https://api.spotify.com/v1/tracks/7Hh4iyKFrQTE4i7u0Mb0q0,https://api.spotify.com/v1/audio-analysis/7Hh4iyKFrQTE4i7u0Mb0q0,201195,4
344,0.952,0.986,6,-3.077,1,0.12,0.0124,2.23e-05,0.34,0.721,115.97,audio_features,4P4hSY2TiAsH3Ynn1SiPN2,spotify:track:4P4hSY2TiAsH3Ynn1SiPN2,https://api.spotify.com/v1/tracks/4P4hSY2TiAsH3Ynn1SiPN2,https://api.spotify.com/v1/audio-analysis/4P4hSY2TiAsH3Ynn1SiPN2,165564,4
345,0.653,0.793,4,-5.005,0,0.367,0.0214,6.32e-06,0.115,0.575,148.512,audio_features,6zLjZteHJDckOEm4Dz8dtY,spotify:track:6zLjZteHJDckOEm4Dz8dtY,https://api.spotify.com/v1/tracks/6zLjZteHJDckOEm4Dz8dtY,https://api.spotify.com/v1/audio-analysis/6zLjZteHJDckOEm4Dz8dtY,176848,5
