,artist_name,artist_popularity,artist_id,track_name,track_popularity,track_duration_ms,track_id,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
396,Lapiz Conciente,55,0UTsdD7VIsEB9i7a6DDx5t,Harto De La Foto,31,203835,1H70PFtpxHzVwXLyk8THHh,0DPxDEr8oD8gbJaArkfcsn,0.837,0.831,1,-3.176,1,0.274,0.0963,0.000427,0.0419,0.919,111.945,audio_features,1H70PFtpxHzVwXLyk8THHh,spotify:track:1H70PFtpxHzVwXLyk8THHh,https://api.spotify.com/v1/tracks/1H70PFtpxHzVwXLyk8THHh,https://api.spotify.com/v1/audio-analysis/1H70PFtpxHzVwXLyk8THHh,203836,4
397,Lapiz Conciente,55,0UTsdD7VIsEB9i7a6DDx5t,La Fama 21,36,187571,7qvUSviHVMybeyaCkOJh4y,0zS7oIv4ayxZXlJF96MdQZ,0.612,0.811,7,-8.114,1,0.52,0.348,0.0,0.099,0.754,104.861,audio_features,7qvUSviHVMybeyaCkOJh4y,spotify:track:7qvUSviHVMybeyaCkOJh4y,https://api.spotify.com/v1/tracks/7qvUSviHVMybeyaCkOJh4y,https://api.spotify.com/v1/audio-analysis/7qvUSviHVMybeyaCkOJh4y,187571,4
398,Lapiz Conciente,55,0UTsdD7VIsEB9i7a6DDx5t,La Fama 21,36,187571,7qvUSviHVMybeyaCkOJh4y,0zS7oIv4ayxZXlJF96MdQZ,0.612,0.811,7,-8.114,1,0.52,0.348,0.0,0.099,0.754,104.861,audio_features,7qvUSviHVMybeyaCkOJh4y,spotify:track:7qvUSviHVMybeyaCkOJh4y,https://api.spotify.com/v1/tracks/7qvUSviHVMybeyaCkOJh4y,https://api.spotify.com/v1/audio-analysis/7qvUSviHVMybeyaCkOJh4y,187571,4
399,Don Miguelo,61,1noWnd8QFQD9VLxWEeo4Zf,La Fama 21,36,187571,7qvUSviHVMybeyaCkOJh4y,0zS7oIv4ayxZXlJF96MdQZ,0.612,0.811,7,-8.114,1,0.52,0.348,0.0,0.099,0.754,104.861,audio_features,7qvUSviHVMybeyaCkOJh4y,spotify:track:7qvUSviHVMybeyaCkOJh4y,https://api.spotify.com/v1/tracks/7qvUSviHVMybeyaCkOJh4y,https://api.spotify.com/v1/audio-analysis/7qvUSviHVMybeyaCkOJh4y,187571,4
400,Don Miguelo,61,1noWnd8QFQD9VLxWEeo4Zf,La Fama 21,36,187571,7qvUSviHVMybeyaCkOJh4y,0zS7oIv4ayxZXlJF96MdQZ,0.612,0.811,7,-8.114,1,0.52,0.348,0.0,0.099,0.754,104.861,audio_features,7qvUSviHVMybeyaCkOJh4y,spotify:track:7qvUSviHVMybeyaCkOJh4y,https://api.spotify.com/v1/tracks/7qvUSviHVMybeyaCkOJh4y,https://api.spotify.com/v1/audio-analysis/7qvUSviHVMybeyaCkOJh4y,187571,4
401,Lapiz Conciente,55,0UTsdD7VIsEB9i7a6DDx5t,Masacre Al Casandra,6,249649,3iUP4b1NEFKXHOZfzZgwdL,6F1WMeuTpJnjmVaYscwapM,0.425,0.971,11,-1.981,1,0.623,0.133,0.0,0.725,0.743,168.871,audio_features,3iUP4b1NEFKXHOZfzZgwdL,spotify:track:3iUP4b1NEFKXHOZfzZgwdL,https://api.spotify.com/v1/tracks/3iUP4b1NEFKXHOZfzZgwdL,https://api.spotify.com/v1/audio-analysis/3iUP4b1NEFKXHOZfzZgwdL,249649,4
402,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Siempre Van a Hablar,45,179000,7ieir742o2h2kREibvr6gn,1m3Ynzb5HhBBuTlVJhFcvd,0.777,0.753,0,-4.435,0,0.184,0.23,3.77e-06,0.0874,0.756,164.921,audio_features,7ieir742o2h2kREibvr6gn,spotify:track:7ieir742o2h2kREibvr6gn,https://api.spotify.com/v1/tracks/7ieir742o2h2kREibvr6gn,https://api.spotify.com/v1/audio-analysis/7ieir742o2h2kREibvr6gn,179000,4
403,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Adderall,43,167500,28nGqEkNiXAkEVDrus8EPT,1m3Ynzb5HhBBuTlVJhFcvd,0.7,0.615,4,-4.501,1,0.226,0.174,0.0,0.113,0.469,176.139,audio_features,28nGqEkNiXAkEVDrus8EPT,spotify:track:28nGqEkNiXAkEVDrus8EPT,https://api.spotify.com/v1/tracks/28nGqEkNiXAkEVDrus8EPT,https://api.spotify.com/v1/audio-analysis/28nGqEkNiXAkEVDrus8EPT,167500,4
404,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Ahí Ahí,35,166000,6v5jSEetH68Ash0GNLuO87,1m3Ynzb5HhBBuTlVJhFcvd,0.87,0.619,10,-4.895,1,0.114,0.343,9.3e-06,0.12,0.723,91.036,audio_features,6v5jSEetH68Ash0GNLuO87,spotify:track:6v5jSEetH68Ash0GNLuO87,https://api.spotify.com/v1/tracks/6v5jSEetH68Ash0GNLuO87,https://api.spotify.com/v1/audio-analysis/6v5jSEetH68Ash0GNLuO87,166000,4
405,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Miedo,50,160874,1jCjfnzOnvmzyeKB7ikki5,1m3Ynzb5HhBBuTlVJhFcvd,0.917,0.711,7,-4.794,1,0.103,0.0132,6.62e-06,0.446,0.471,100.018,audio_features,1jCjfnzOnvmzyeKB7ikki5,spotify:track:1jCjfnzOnvmzyeKB7ikki5,https://api.spotify.com/v1/tracks/1jCjfnzOnvmzyeKB7ikki5,https://api.spotify.com/v1/audio-analysis/1jCjfnzOnvmzyeKB7ikki5,160875,4
406,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,No Soy un Santo,49,234250,1wamsK57rPKD25YvEgfoRW,1m3Ynzb5HhBBuTlVJhFcvd,0.924,0.864,4,-2.209,0,0.221,0.269,3.56e-06,0.263,0.71,93.952,audio_features,1wamsK57rPKD25YvEgfoRW,spotify:track:1wamsK57rPKD25YvEgfoRW,https://api.spotify.com/v1/tracks/1wamsK57rPKD25YvEgfoRW,https://api.spotify.com/v1/audio-analysis/1wamsK57rPKD25YvEgfoRW,234250,4
407,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Trata de Quererme,36,154000,2nw3upFOP2wCM1uxglrACp,1m3Ynzb5HhBBuTlVJhFcvd,0.856,0.707,8,-7.047,1,0.224,0.351,0.0,0.0605,0.324,111.928,audio_features,2nw3upFOP2wCM1uxglrACp,spotify:track:2nw3upFOP2wCM1uxglrACp,https://api.spotify.com/v1/tracks/2nw3upFOP2wCM1uxglrACp,https://api.spotify.com/v1/audio-analysis/2nw3upFOP2wCM1uxglrACp,154000,5
408,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,No Me Falles,47,192000,4kavgwBho0ylOaqkY6wmHl,1m3Ynzb5HhBBuTlVJhFcvd,0.749,0.615,7,-5.406,1,0.341,0.0147,0.0,0.237,0.688,172.07,audio_features,4kavgwBho0ylOaqkY6wmHl,spotify:track:4kavgwBho0ylOaqkY6wmHl,https://api.spotify.com/v1/tracks/4kavgwBho0ylOaqkY6wmHl,https://api.spotify.com/v1/audio-analysis/4kavgwBho0ylOaqkY6wmHl,192000,4
409,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Salió,53,200000,7MUyDZaxbyomDIJSZOcepT,1m3Ynzb5HhBBuTlVJhFcvd,0.699,0.536,0,-4.932,1,0.304,0.111,1.7e-06,0.0694,0.345,186.067,audio_features,7MUyDZaxbyomDIJSZOcepT,spotify:track:7MUyDZaxbyomDIJSZOcepT,https://api.spotify.com/v1/tracks/7MUyDZaxbyomDIJSZOcepT,https://api.spotify.com/v1/audio-analysis/7MUyDZaxbyomDIJSZOcepT,200000,4
410,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Un Trago,56,232080,51fKrxgweK5TqUEuzYXswm,27uCwEABNZgPpwfVj2RrKD,0.837,0.611,7,-4.127,1,0.0761,0.347,3.96e-05,0.0497,0.429,99.974,audio_features,51fKrxgweK5TqUEuzYXswm,spotify:track:51fKrxgweK5TqUEuzYXswm,https://api.spotify.com/v1/tracks/51fKrxgweK5TqUEuzYXswm,https://api.spotify.com/v1/audio-analysis/51fKrxgweK5TqUEuzYXswm,232080,4
411,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Salió,62,200000,4fzD055EHKfFzbIkfIF89x,1Ar060kspQxbbVCxHGvx3G,0.701,0.537,0,-4.932,1,0.32,0.118,1.77e-06,0.0694,0.345,186.054,audio_features,4fzD055EHKfFzbIkfIF89x,spotify:track:4fzD055EHKfFzbIkfIF89x,https://api.spotify.com/v1/tracks/4fzD055EHKfFzbIkfIF89x,https://api.spotify.com/v1/audio-analysis/4fzD055EHKfFzbIkfIF89x,200000,4
412,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,En el Club,32,192475,0ymA1gpST2l2LP0dMyMayI,3eNdMSlvrvCvIQ7rR7mCS8,0.785,0.682,1,-8.64,0,0.0502,0.161,2.53e-06,0.0828,0.692,101.035,audio_features,0ymA1gpST2l2LP0dMyMayI,spotify:track:0ymA1gpST2l2LP0dMyMayI,https://api.spotify.com/v1/tracks/0ymA1gpST2l2LP0dMyMayI,https://api.spotify.com/v1/audio-analysis/0ymA1gpST2l2LP0dMyMayI,192475,4
413,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Joseando,43,168648,6J1QCyZv60mbHMclqmJuy3,3ClMFbIqLlirYJBW1Kyi4o,0.796,0.839,7,-4.106,1,0.173,0.489,2.73e-05,0.124,0.308,148.1,audio_features,6J1QCyZv60mbHMclqmJuy3,spotify:track:6J1QCyZv60mbHMclqmJuy3,https://api.spotify.com/v1/tracks/6J1QCyZv60mbHMclqmJuy3,https://api.spotify.com/v1/audio-analysis/6J1QCyZv60mbHMclqmJuy3,168649,4
414,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Te Deseo,32,166437,2cfjbklERtcIC6LbhTiOS3,5GDbzOi223Vbr0A0PlpRTW,0.449,0.584,8,-8.249,1,0.0819,0.349,0.0,0.0664,0.751,97.873,audio_features,2cfjbklERtcIC6LbhTiOS3,spotify:track:2cfjbklERtcIC6LbhTiOS3,https://api.spotify.com/v1/tracks/2cfjbklERtcIC6LbhTiOS3,https://api.spotify.com/v1/audio-analysis/2cfjbklERtcIC6LbhTiOS3,166438,4
415,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,No Te Enamores - Acustico,36,261176,6Lj6G4Ky2DC8g5ThBbRqsz,6eUZv1Gvr9umIhPWdwOX6i,0.477,0.409,2,-8.412,0,0.044,0.756,0.0,0.0982,0.568,169.901,audio_features,6Lj6G4Ky2DC8g5ThBbRqsz,spotify:track:6Lj6G4Ky2DC8g5ThBbRqsz,https://api.spotify.com/v1/tracks/6Lj6G4Ky2DC8g5ThBbRqsz,https://api.spotify.com/v1/audio-analysis/6Lj6G4Ky2DC8g5ThBbRqsz,261176,4
416,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,No Creo,25,184285,7nSNzePc2p2t7WuAxiaykz,4JR4FJ6SwaNeO8TxWTIZUr,0.808,0.467,8,-9.161,1,0.442,0.513,0.0,0.0914,0.676,84.067,audio_features,7nSNzePc2p2t7WuAxiaykz,spotify:track:7nSNzePc2p2t7WuAxiaykz,https://api.spotify.com/v1/tracks/7nSNzePc2p2t7WuAxiaykz,https://api.spotify.com/v1/audio-analysis/7nSNzePc2p2t7WuAxiaykz,184286,4
417,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Hoy No Duermo,26,203908,7f0Jr5Z8sEK8FTiurMD8vi,7stVpgEyHEMcIAKXWh4Tal,0.807,0.717,10,-4.172,0,0.28,0.298,0.0,0.0744,0.808,92.021,audio_features,7f0Jr5Z8sEK8FTiurMD8vi,spotify:track:7f0Jr5Z8sEK8FTiurMD8vi,https://api.spotify.com/v1/tracks/7f0Jr5Z8sEK8FTiurMD8vi,https://api.spotify.com/v1/audio-analysis/7f0Jr5Z8sEK8FTiurMD8vi,203908,4
418,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Que Digan Lo Que Quieran,25,237213,0FRq3Pj0AwssR3wYJw4J65,5ncopoSoNlZr3L7TLCSWrX,0.726,0.538,8,-6.69,1,0.0722,0.116,7.46e-05,0.0958,0.612,151.905,audio_features,0FRq3Pj0AwssR3wYJw4J65,spotify:track:0FRq3Pj0AwssR3wYJw4J65,https://api.spotify.com/v1/tracks/0FRq3Pj0AwssR3wYJw4J65,https://api.spotify.com/v1/audio-analysis/0FRq3Pj0AwssR3wYJw4J65,237213,4
419,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Calmarme II,41,189641,49bwfMGoolJUoxWohblFQ6,7MTeFDLyaNwpWqzRWBAvtx,0.812,0.903,7,-4.897,0,0.118,0.0233,3.2e-05,0.215,0.742,114.968,audio_features,49bwfMGoolJUoxWohblFQ6,spotify:track:49bwfMGoolJUoxWohblFQ6,https://api.spotify.com/v1/tracks/49bwfMGoolJUoxWohblFQ6,https://api.spotify.com/v1/audio-analysis/49bwfMGoolJUoxWohblFQ6,189641,4
420,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Obsesión,36,211285,4D1PkUDtVPkdoBFqO1l7uP,2bmS36a4B4WWF8M3xPtWpF,0.75,0.561,8,-8.369,0,0.0812,0.0327,0.0,0.223,0.516,132.055,audio_features,4D1PkUDtVPkdoBFqO1l7uP,spotify:track:4D1PkUDtVPkdoBFqO1l7uP,https://api.spotify.com/v1/tracks/4D1PkUDtVPkdoBFqO1l7uP,https://api.spotify.com/v1/audio-analysis/4D1PkUDtVPkdoBFqO1l7uP,211285,4
421,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Jalapeño - Remix,52,204996,4rqZTNS29bCGNCDWNlMMwt,5Un0k5MoNP9qALr7VcOVci,0.704,0.641,2,-5.794,1,0.257,0.28,0.0,0.12,0.514,84.862,audio_features,4rqZTNS29bCGNCDWNlMMwt,spotify:track:4rqZTNS29bCGNCDWNlMMwt,https://api.spotify.com/v1/tracks/4rqZTNS29bCGNCDWNlMMwt,https://api.spotify.com/v1/audio-analysis/4rqZTNS29bCGNCDWNlMMwt,204997,4
422,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Tu Aroma,36,181162,6K6ZB4E26lxCfic6J1uJFL,28yw9rKwydNmRyOWF5W4va,0.775,0.647,1,-3.661,0,0.302,0.276,0.0,0.0849,0.882,176.054,audio_features,6K6ZB4E26lxCfic6J1uJFL,spotify:track:6K6ZB4E26lxCfic6J1uJFL,https://api.spotify.com/v1/tracks/6K6ZB4E26lxCfic6J1uJFL,https://api.spotify.com/v1/audio-analysis/6K6ZB4E26lxCfic6J1uJFL,181162,4
423,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Aunque Me Lo Niegues,33,207868,6fSCdPjqGj0QaLmf1iv1wD,7dv4HKMJosPU5b85xoEjSK,0.719,0.688,1,-4.575,0,0.119,0.432,0.0,0.139,0.695,173.887,audio_features,6fSCdPjqGj0QaLmf1iv1wD,spotify:track:6fSCdPjqGj0QaLmf1iv1wD,https://api.spotify.com/v1/tracks/6fSCdPjqGj0QaLmf1iv1wD,https://api.spotify.com/v1/audio-analysis/6fSCdPjqGj0QaLmf1iv1wD,207869,4
424,Amenazzy,71,6kq4GHwUcUojGIu0ziSNXf,Calmarme,38,157026,1QSxg9SECUk143XcnMKKgc,2QTppWNOvzOmf21bmIQ0Tw,0.888,0.789,10,-5.979,1,0.127,0.113,0.00153,0.105,0.607,115.031,audio_features,1QSxg9SECUk143XcnMKKgc,spotify:track:1QSxg9SECUk143XcnMKKgc,https://api.spotify.com/v1/tracks/1QSxg9SECUk143XcnMKKgc,https://api.spotify.com/v1/audio-analysis/1QSxg9SECUk143XcnMKKgc,157026,4
